TEXT_text_len,TEXT_percent_punctuation,TEXT_percent_uppercase,TEXT_text_sentiment,TEXT_percent_bad_words,TEXT_valence,TEXT_arousal,TEXT_glove1,TEXT_glove2,TEXT_glove3,id,AUDIO_text_len,AUDIO_text_sentiment,AUDIO_percent_bad_words,AUDIO_valence,AUDIO_arousal,AUDIO_speech_percent,AUDIO_music_percent,AUDIO_silence_percent,AUDIO_loudness,AUDIO_glove1,AUDIO_glove2,AUDIO_glove3,id,VISUAL_num_faces,VISUAL_valence,VISUAL_arousal,VISUAL_gore,VISUAL_explicit,VISUAL_drug,VISUAL_suggestive,VISUAL_ocr_len,VISUAL_labels1,VISUAL_labels2,VISUAL_labels3,id,bully
3216,0.046330846,0.050062189,0.9842,0.05514158,5.735217391,4.487282609,-0.619122418,-0.116585834,0.254558561,1.07E+18,76,0.128,0,0.192904431,0.504762258,1,0,0,0.227794557,2.994605718,-0.62139349,-0.319450032,1.07E+18,1,-0.0006625,0.006170833,0.001068357,0.05650029,0.021028642,0.375949493,1.833333333,-0.363705339,0.317430247,-0.168249568,1.07E+18,noneBll
1215,0.020576132,0.090534979,0.9993,0,6.243235294,3.620441176,1.536548973,1.688211181,0.301328214,1.17E+18,0,0,0,-0.600812521,-0.708776711,0,1,0,0.46716915,-2.313889344,-0.05190521,-0.024856726,1.17E+18,0,-0.04898125,-0.00400625,0.000400393,0.007398051,0.003123876,0.014835482,1.5,-0.027441582,0.451953964,-0.068888047,1.17E+18,noneBll
4061,0.023639498,0.087909382,-0.9996,0.1,5.133090909,4.460318182,-0.325406148,-0.033209392,0.079254142,1.05E+18,59,0,0,0.432979258,0.234205716,1,0,0,0.303050601,1.71520416,0.687767824,0.33509254,1.05E+18,1,-0.060189583,0.023177083,0.000618324,0.240218103,0.005772878,0.246042205,0,-0.335863133,-0.123642952,-0.034894871,1.05E+18,bullying
1854,0.025350593,0.060949299,0.9942,0.002890173,6.205294118,4.269058824,-0.245459089,0.024970892,0.055444506,1.00E+18,0,0,0,0.056666051,-0.083864413,0.571428571,0.428571429,0,0.191366956,-2.313889344,-0.05190521,-0.024856726,1.00E+18,0,-0.050561458,0.002477083,0.006368747,0.26068894,0.01818003,0.147884773,0,0.113783292,-0.098124163,-0.197981442,1.00E+18,noneBll
10186,0.0426075,0.098664834,0.9998,0.036290323,5.590929204,4.46050885,-0.183644293,-0.079783283,0.028265498,1.15E+18,22,0,0.2,0.264154251,0.355457358,0.5,0.5,0,0.007653641,2.484362259,0.400463259,-0.799071486,1.15E+18,1,-0.002226042,0.000708333,0.000209792,0.021002986,0.002529489,0.170470324,0,-0.298633607,0.060127382,-0.177574544,1.15E+18,bullying
565,0.125663717,0.07079646,0.9678,0.058823529,5.886875,4.33375,-0.20335642,-0.146862029,-0.049360875,1.05E+18,0,0,0,-0.001669656,0.46821726,1,0,0,0.119429665,-2.313889344,-0.05190521,-0.024856726,1.05E+18,0,0,0,0.002975062,0.029609153,0.127914342,0.073560764,0,-0.090498151,-0.353377054,0.41158198,1.05E+18,noneBll
1882,0.038257173,0.064824655,0.9825,0.014705882,5.742022472,4.484494382,0.214455801,0.159925783,0.164832697,1.13E+18,0,0,0,-0.494187441,0.183733953,0,1,0,-0.171460873,-2.313889344,-0.05190521,-0.024856726,1.13E+18,1,-0.118088542,-0.000464583,0.000547991,0.008718982,0.004456483,0.022492441,0,-0.054519871,0.271365289,-0.060608919,1.13E+18,noneBll
999,0.034034034,0.062062062,-0.9589,0.021164021,5.241132075,4.299622642,-0.853412031,0.202129286,0.177185125,1.18E+18,20,0,0,-0.828078589,-0.721515815,0,1,0,0.465300671,3.86417315,-0.534047374,-0.600287267,1.18E+18,0,0,0,0.000259384,0.000460075,0.00014895,0.000384347,183.8333333,0.433156199,0.372875865,0.27886247,1.18E+18,noneBll
1014,0.068047337,0.144970414,-0.6947,0.022988506,5.836304348,4.684782609,0.151529762,0.115673968,-0.100003569,1.17E+18,0,0,0,-0.491478327,-0.300296984,0.142857143,0.857142857,0,0.472230146,-2.313889344,-0.05190521,-0.024856726,1.17E+18,0,-0.000710417,-0.000939583,0.001383475,0.123357863,0.051259213,0.022567788,0,0.168113706,0.402865827,0.135561397,1.17E+18,noneBll
1643,0.04686549,0.143639684,0.9131,0.028481013,5.775421687,4.364819277,-0.417270606,0.007350561,0.010008672,1.18E+18,0,0,0,-1.187744119,-0.244691673,0,1,0,-0.05344047,-2.313889344,-0.05190521,-0.024856726,1.18E+18,0,0,0,0.000766676,0.122981289,0.001041175,0.036812377,0,0.252676782,0.18375182,0.22272668,1.18E+18,noneBll
3100,0.076129032,0.160967742,-0.99,0.022813688,5.45892562,4.380413223,0.061667905,-0.028548226,-0.107047872,1.10E+18,62,-0.296,0,-0.12156965,0.211669828,0.142857143,0.857142857,0,0.008212047,2.80226633,0.12297919,-0.042094188,1.10E+18,1,-0.0265125,0.022416667,0.000918204,0.075174056,0.009752134,0.520921878,0.333333333,-0.146577938,-0.181690864,-0.210952116,1.10E+18,noneBll
3056,0.051374346,0.047774869,-0.9972,0.071047957,5.346190476,4.477440476,-0.375276472,0.000706218,0.201757984,1.05E+18,101,0.7682,0.045454545,0.635562398,0.412934436,1,0,0,0.248339405,3.324430269,-0.187404453,0.185966171,1.05E+18,0,-0.002717708,0.002354167,6.73E-05,0.048460678,0.00061467,0.959370625,0,-0.365480811,0.311844054,-0.23601659,1.05E+18,bullying
1685,0.03620178,0.046290801,-0.9912,0.028301887,5.232048193,4.528554217,-0.323701568,0.151441302,0.053953388,1.15E+18,0,0,0,-0.907515913,-0.6106823,0,1,0,0.016158524,-2.313889344,-0.05190521,-0.024856726,1.15E+18,0,0,0,0.000472131,0.008725286,0.011225255,0.012556883,0,0.321890849,-0.177210719,0.422623039,1.15E+18,noneBll
1322,0.030257186,0.066565809,-0.8768,0.037190083,5.360533333,4.169733333,-0.291642874,0.172335526,0.054125689,1.09E+18,0,0,0,0.311401016,1.044014643,1,0,0,0.042063015,-2.313889344,-0.05190521,-0.024856726,1.09E+18,0,0.005229167,0.003783333,0.000931811,0.006819128,0.018013203,0.004469908,0,0.180467936,-0.185327952,-0.004687029,1.09E+18,noneBll
4132,0.03267183,0.094627299,0.9982,0.017492711,5.807816901,4.355774648,0.563079249,0.046909643,-0.370220404,9.86E+17,23,0,0,0.677076889,0.552069323,1,0,0,0.193521272,1.960040994,0.194333215,0.441840821,9.86E+17,0,0,0,0.040755057,0.06262104,0.003236673,0.007699895,0,0.241823644,0.017454838,0.203153332,9.86E+17,noneBll
814,0.063882064,0.078624079,0.99,0.037037037,6.094166667,4.2275,0.012981804,-0.05882407,-0.144940992,1.10E+18,80,0.6597,0,0.276883865,-0.180949467,1,0,0,0.195142112,3.315243064,0.482708463,0.077979053,1.10E+18,0,-0.065465625,-0.002995833,0.000574552,0.713695953,0.009982869,0.29808951,0,-0.357540981,-0.217915197,0.157095501,1.10E+18,noneBll
1620,0.038271605,0.095061728,-0.8325,0.07028754,5.603958333,4.373541667,-0.297001768,0.013483461,-0.063467377,1.09E+18,15,0,0,-0.999721816,0.111420902,0,1,0,-0.179823524,0.699034459,-0.065391544,0.245461887,1.09E+18,0,-1.04E-05,-0.00655625,0.001390909,0.184709961,0.00560847,0.021743186,0,-0.246435121,-0.234751903,-0.031592848,1.09E+18,noneBll
11522,0.053115779,0.125412255,0.9999,0.00999524,6.177174349,4.111723447,0.12278371,-0.002639715,-0.020528912,1.09E+18,39,0,0,0.139086598,0.527058534,1,0,0,0.115242281,3.34083866,0.664322518,-0.934691273,1.09E+18,0,-0.034975,0.001810417,0.00083253,0.004359856,0.001168302,0.070901301,0,-0.013900813,-0.314300739,0.179393035,1.09E+18,noneBll
536,0.026119403,0.173507463,0.7824,0.024096386,5.592727273,4.412727273,1.010639106,-0.117479914,-0.521378936,1.12E+18,51,0,0,0.436701921,0.342896156,1,0,0,0.105857945,3.349233574,-0.205158752,-0.243847454,1.12E+18,0,-0.042270833,0.002727083,0.000105809,0.003028516,0.002360231,0.042088534,0,0.089783821,0.14056139,0.130346524,1.12E+18,noneBll
809,0.060568603,0.050679852,-0.986,0.107594937,5.474255319,4.484468085,-0.421907722,-0.044137357,0.070979281,1.02E+18,0,0,0,0.669461866,0.76945092,1,0,0,0.174768449,-2.313889344,-0.05190521,-0.024856726,1.02E+18,0,-0.012194792,-0.00238125,0.00293912,0.016908788,0.005525099,0.011566292,0,-0.21496257,-0.003479891,-0.237325889,1.02E+18,bullying
437,0.09382151,0.073226545,-0.8202,0.086956522,4.802666667,4.776,0.457783613,0.024138101,-0.300803593,1.11E+18,27,-0.5719,0,0.221100076,0.282056669,1,0,0,0.142444482,2.697288757,0.345452534,0.265940902,1.11E+18,0,0,0,0.002137616,0.645340552,0.002932398,0.258947502,0,-0.35269125,-0.135398674,0.155310925,1.11E+18,bullying
1129,0.032772365,0.106288751,0.9889,0.01843318,6.310465116,4.175581395,-0.091595644,0.056627314,-0.045192368,1.18E+18,0,0,0,-0.33330441,0.059545639,0,1,0,-0.093098386,-2.313889344,-0.05190521,-0.024856726,1.18E+18,1,-0.031995833,-0.03909375,0.000219774,0.026570804,0.007616638,0.430727527,0,0.024561911,0.487721108,0.03084429,1.18E+18,noneBll
1486,0.057200538,0.078061911,-0.957,0.05204461,5.341044776,4.42880597,0.070742548,0.047341783,0.000298996,1.02E+18,0,0,0,-0.143524315,0.614932988,0,1,0,0.059852553,-2.313889344,-0.05190521,-0.024856726,1.02E+18,0,0,0,0.000443375,0.014618506,0.000741367,0.009270305,0,0.30664175,-0.330996462,-0.144040941,1.02E+18,noneBll
818,0.069682152,0.139364303,0.8812,0.034482759,6.256410256,4.54025641,-0.260137598,0.143909035,-0.105167457,1.15E+18,5,0,0,0.452811748,0.430692995,0.571428571,0.428571429,0,0.258889323,-0.417137338,2.344290881,1.667379819,1.15E+18,0,0,0,0.000146188,0.000154441,0.000315469,0.000140602,0,0.461832427,0.444614025,0.357336607,1.15E+18,noneBll
919,0.043525571,0.044613711,-0.9617,0.055900621,5.52075,4.26225,-0.089111021,-0.116167891,0.121504833,1.15E+18,0,0,0,-0.461725716,-0.067023202,0.142857143,0.857142857,0,0.104342598,-2.313889344,-0.05190521,-0.024856726,1.15E+18,0,0,0,0.000798046,0.009037354,0.00120744,0.005245052,41,0.409154336,0.341180999,0.218706205,1.15E+18,noneBll
1941,0.039155075,0.057187017,-0.9969,0.081967213,5.37136,4.104,-0.281576864,0.018631348,0.184029016,1.09E+18,7,0,0,0.483952123,0.738803104,1,0,0,0.132335828,-0.210662766,-0.115001117,-0.82768618,1.09E+18,0,-0.011378125,-0.009677083,0.034369517,0.070575758,0.086411741,0.355796008,0,-0.398696302,0.158785771,-0.137563267,1.09E+18,bullying
1625,0.048,0.098461538,0.862,0.026022305,5.976478873,3.982816901,0.346602293,-0.000085,-0.125812213,1.17E+18,28,0,0,0.396192168,0.377608208,0.857142857,0.142857143,0,0.059444068,2.356110117,0.018709621,0.026195938,1.17E+18,0,-0.025133333,0.00054375,0.000149829,0.094312675,0.000872038,0.008009521,31,0.103195318,0.179724926,-0.010590948,1.17E+18,noneBll
1425,0.037192982,0.078596491,-0.644,0.02962963,5.794428571,4.212142857,-0.187480331,-0.060625177,0.04799814,1.14E+18,72,0,0,0.105984584,-0.079686957,0.714285714,0.285714286,0,0.051988658,3.240688094,-0.007073046,0.111719133,1.14E+18,0,-0.010340625,0.010570833,0.010482513,0.362630267,0.027593246,0.055300205,0,-0.289908465,-0.055667884,-0.204640925,1.14E+18,noneBll
1230,0.046341463,0.030081301,-0.5967,0.040723982,5.415507246,4.264057971,-0.665134343,0.175900771,0.027543642,1.12E+18,0,0,0,0.006791661,0.924845028,0,1,0,-0.122647878,-2.313889344,-0.05190521,-0.024856726,1.12E+18,0,0,0,0.00068607,0.005976101,0.000642181,0.030876929,9,0.210387831,-0.282585505,0.27786078,1.12E+18,noneBll
729,0.034293553,0.122085048,0.9985,0,6.43804878,3.571707317,2.216993891,1.954334385,0.379096243,1.10E+18,42,-0.7741,0,0.331673274,0.705429497,1,0,0,0.46505566,3.579864538,-0.355866903,-0.379863849,1.10E+18,0,-0.0229625,0.014022917,8.86E-05,0.107536275,0.00049792,0.526984387,6.666666667,-0.399411035,0.081883421,-0.122897421,1.10E+18,noneBll
2603,0.027660392,0.03649635,-0.9989,0.069029851,5.327973856,4.621960784,-0.635284293,-0.002320885,0.177644112,1.01E+18,16,-0.296,0.25,0.397895831,0.594212089,0.714285714,0.285714286,0,0.463175695,2.625423976,-0.568934419,-0.067811606,1.01E+18,0,0,0,0.006681521,0.05342794,0.210339008,0.213213301,0,0.063658954,0.188931151,-0.039835165,1.01E+18,bullying
1672,0.030502392,0.060406699,0.9928,0.056603774,6.005283019,4.314245283,-0.499906728,-0.026808075,0.022400813,1.11E+18,13,0,0,-0.109898047,-0.008027803,1,0,0,0.255405009,-2.313889344,-0.05190521,-0.024856726,1.11E+18,1,-0.048859375,-0.003204167,0.001917849,0.076642342,0.012117953,0.058436512,0,-0.25581892,0.073608461,-0.039742185,1.11E+18,bullying
754,0.072944297,0.075596817,-0.9898,0.089552239,4.219047619,4.739047619,0.250432054,-0.135467592,-0.115134796,9.43E+17,0,0,0,0.132554911,0.539969722,1,0,0,0.122318426,-2.313889344,-0.05190521,-0.024856726,9.43E+17,0,0.002920833,-0.01156875,0.088370334,0.111426741,0.194298409,0.197789189,0,-0.04474118,-0.271657328,-0.042686896,9.43E+17,noneBll
583,0.041166381,0.085763293,-0.7784,0.049019608,5.624,4.2775,-0.433648701,-0.171260668,-0.02155597,1.01E+18,17,0.7269,0,-0.053646325,0.479670495,1,0,0,0.34753453,2.472085061,-0.649498858,0.845168252,1.01E+18,0,0,0,0.001202755,0.070567277,0.008873888,0.140322283,0,0.32295044,0.219282015,0.359391722,1.01E+18,noneBll
4765,0.037565582,0.076180483,-0.991,0.058492688,5.5625,4.560932836,-0.229488518,0.175505477,0.098323593,1.17E+18,118,0,0,0.544376585,0.269463039,1,0,0,0.284272715,3.102219177,0.078807565,-0.196852626,1.17E+18,1,-0.042252083,0.010685417,0.000723657,0.044176359,0.00967628,0.046299444,0,-0.341483618,0.087818791,-0.047506077,1.17E+18,bullying
2580,0.043410853,0.140310078,-0.9439,0.020044543,6.086565657,4.142929293,0.195773388,0.037024356,-0.196456225,1.13E+18,0,0,0,-0.891877074,0.009159223,0,1,0,0.465019191,-2.313889344,-0.05190521,-0.024856726,1.13E+18,0,-0.035183333,0.002170833,0.00024147,0.038648574,0.016125398,0.150911163,0,-0.0241085,0.407939422,0.13277225,1.13E+18,noneBll
501,0.055888224,0.171656687,-0.7492,0.086419753,5.533333333,4.515666667,0.214821652,0.129999737,-0.253302192,1.10E+18,148,0.5023,0,0.335244057,0.405298147,1,0,0,0.115136202,3.017550849,0.009080711,0.292497283,1.10E+18,1,-0.06274375,0.013589583,0.000866804,0.047372609,0.007355084,0.163416513,0,-0.31841213,-0.08962517,-0.145823684,1.10E+18,noneBll
6138,0.044477028,0.070218312,0.9995,0.007826087,6.153727273,4.156757576,-0.353453014,0.241682903,0.093366684,1.14E+18,7,0,0,-0.13608228,0.432536842,0.142857143,0.857142857,0,0.120538264,2.920004269,-1.0026076,0.292991704,1.14E+18,0,-0.02900625,0.001270833,0.000745616,0.183647472,0.006352365,0.17269069,0.333333333,-0.136726591,-0.108706766,0.057383662,1.14E+18,noneBll
930,0.050537634,0.119354839,0.9575,0.039735099,5.625,4.175454545,0.883767777,-0.126237336,-0.426797091,1.17E+18,0,0,0,-0.202668303,0.235281155,0,1,0,-0.134488693,-2.313889344,-0.05190521,-0.024856726,1.17E+18,0,-0.026666667,0.003025,3.21E-05,0.00013814,0.000119149,0.000113987,0,0.37188125,-0.117863834,-0.170085763,1.17E+18,noneBll
2705,0.029205176,0.068391867,-0.9752,0.048327138,5.603928571,4.378214286,-0.41336938,-0.10309617,-0.019786373,1.18E+18,8,0.6369,0,0.024194022,0.691575766,0,1,0,-0.015351106,3.899197161,-1.341884219,-0.159147106,1.18E+18,0,0,0,0.000804766,0.005303946,0.032390266,0.006024942,0,0.284988939,0.48242535,0.246672469,1.18E+18,noneBll
1743,0.034423408,0.30292599,0.9985,0.018867925,6.14,4.331190476,-0.14972046,0.093108806,-0.063302246,1.15E+18,63,0,0,0.296016735,0.281856414,0.857142857,0.142857143,0,0.24167003,2.625165722,0.356115755,0.194671872,1.15E+18,1,-0.008723958,0.009408333,0.023651929,0.107019612,0.09020651,0.249871315,0,-0.301185975,-0.042841554,-0.037178701,1.15E+18,noneBll
3331,0.042329631,0.321525068,0.9983,0.02134647,5.445833333,4.360666667,0.205760384,-0.053811487,-0.181665243,1.13E+18,0,0,0,-0.391757424,0.025647531,0.333333333,0.666666667,0,0.465621834,-2.313889344,-0.05190521,-0.024856726,1.13E+18,0,0,0,0.000358185,0.006483001,0.084163237,0.008835276,2.5,0.217403701,0.037793604,0.522896099,1.13E+18,noneBll
942,0.042462845,0.08492569,0.9424,0.024242424,5.914516129,4.618387097,0.914054698,0.017782424,-0.483954559,1.14E+18,0,0,0,0.189877456,0.767057214,0,1,0,0.095484138,-2.313889344,-0.05190521,-0.024856726,1.14E+18,1,-0.156925,0.010304167,0.000313544,0.0066671,0.005430718,0.024368643,4,0.082597034,0.316485909,0.037515934,1.14E+18,noneBll
1222,0.046644845,0.104746318,-0.9873,0.018604651,4.482820513,4.926923077,0.137509049,-0.100977103,-0.287832906,1.16E+18,46,-0.6597,0,0.173727567,0.445283779,1,0,0,0.322086448,3.141164694,0.030073231,0.138894339,1.16E+18,0,0,0,8.93E-05,0.000700057,0.000243315,0.003614898,0,0.364803739,0.050555236,-0.161374741,1.16E+18,noneBll
1386,0.023088023,0.113997114,0.9273,0.013333333,5.496666667,4.3225,1.066362766,0.025586499,-0.563857287,1.16E+18,0,0,0,0.085708596,0.232222433,0.142857143,0.857142857,0,0.466907796,-2.313889344,-0.05190521,-0.024856726,1.16E+18,0,0.007986458,0.024885417,0.000149685,0.017766702,0.002227771,0.287616262,13,0.024763798,0.3393902,0.043465957,1.16E+18,noneBll
368,0.144021739,0.046195652,0.9496,0.050847458,5.764736842,4.700526316,-0.433270156,0.127377765,-0.01503384,1.17E+18,80,0.296,0,0.413400586,0.312867118,1,0,0,0.338119774,2.630321116,-0.194302978,0.230839313,1.17E+18,0,-0.01669375,0.012335417,0.001598501,0.168775842,0.011416354,0.257381154,0,-0.231552708,0.057076378,0.060307872,1.17E+18,noneBll
4736,0.053631757,0.084881757,0.9982,0.033879781,5.906363636,4.375606061,-0.243354837,-0.156984902,-0.017987309,1.04E+18,0,0,0,0.517996826,0.629055779,1,0,0,0.138793398,-2.313889344,-0.05190521,-0.024856726,1.04E+18,0,-0.0554,0.003220833,0.00010425,0.010394747,0.001785722,0.066202958,0,-0.193144482,-0.170574941,-0.087046184,1.04E+18,noneBll
1347,0.112100965,0.067557535,0.9769,0.029166667,6.049324324,4.477297297,-0.52958957,-0.013847117,0.144253004,1.03E+18,30,0,0,0.194341832,-0.121660288,0.857142857,0.142857143,0,0.179680112,2.983705577,-0.368058954,0.184792065,1.03E+18,0,-0.044944792,0.002716667,0.000744926,0.092768997,0.006307125,0.480144391,0,-0.224482749,0.449548016,-0.177293254,1.03E+18,noneBll
3526,0.029778786,0.105218378,0.9975,0.008503401,5.9803125,4.2325,0.77753715,-0.011293784,-0.397283448,1.07E+18,0,0,0,-0.718087711,-0.45912367,0,1,0,-0.017799646,-2.313889344,-0.05190521,-0.024856726,1.07E+18,0,-0.070833333,0.004166667,0.000599803,0.180360086,0.003331628,0.311178029,0,-0.078093926,-0.341893536,-0.100136794,1.07E+18,noneBll
1067,0.031865042,0.030927835,-0.9979,0.074626866,5.017619048,4.452698413,-0.46741724,-0.02289025,0.089733234,1.17E+18,81,-0.25,0.055555556,-0.584857331,0.277660396,1,0,0,0.196821,2.964510848,0.118889968,-0.518170646,1.17E+18,0,0,0,0.000782259,0.037312831,0.002291036,0.126735539,0,0.391416479,0.269690591,0.35801223,1.17E+18,noneBll
498,0.040160643,0.114457831,-0.8758,0.02173913,5.6268,4.5516,-0.159343004,-0.023862061,0.013299551,1.12E+18,100,-0.7346,0,0.270617798,0.467298102,0.857142857,0.142857143,0,0.005273119,3.070496869,-0.361486613,-0.099335634,1.12E+18,0,-0.138383333,0.009497917,0.00018605,0.032550716,0.000826037,0.014801126,0,-0.1263765,0.198620378,0.080846703,1.12E+18,noneBll
472,0.076271186,0.05720339,0.7696,0,6.39,2.7,3.121493218,-1.082726704,1.527624091,9.99E+17,8,0,0,0.437451511,0.548694564,1,0,0,0.194220959,-0.291973101,1.82288683,0.600773535,9.99E+17,1,-0.042171875,0.0009125,0.021492299,0.045737645,0.008438087,0.654378091,0,-0.262818857,-0.242263916,0.179839243,9.99E+17,noneBll
975,0.02974359,0.031794872,-0.9946,0.079096045,5.15173913,4.377536232,-0.589877371,0.099505726,0.029115384,1.06E+18,30,0,0,-0.281298042,-0.255845974,0.4,0.6,0,0.474901022,2.240341477,-0.002399324,-0.433829121,1.06E+18,0,5.21E-06,-2.08E-05,0.007328867,0.111091963,0.034284798,0.006648177,0,-0.161676286,-0.061544111,0.131450663,1.06E+18,bullying
1774,0.051860203,0.104284104,0.9756,0.016666667,5.867042254,3.840985915,-0.03800941,-0.099777919,0.059941059,1.07E+18,24,0,0,0.281415224,-0.01660832,1,0,0,0.246302534,1.535885769,1.332242165,0.5705466,1.07E+18,0,-0.035402083,0.001908333,0.188101693,0.105613609,0.001603054,0.108636124,0,-0.38190754,-0.203595277,0.014979451,1.07E+18,noneBll
876,0.062785388,0.148401826,-0.9815,0.05625,5.149210526,4.411842105,-0.625336928,-0.060550046,-0.070213576,1.17E+18,0,0,0,-0.763047484,0.001112565,0,1,0,-0.044254991,-2.313889344,-0.05190521,-0.024856726,1.17E+18,0,0,0,0.000494386,0.01832927,0.010806202,0.041875542,0,0.246640903,-0.252220256,0.422965349,1.17E+18,noneBll
3825,0.013856209,0.082091503,-0.9996,0.086034913,5.391282895,4.586414474,-0.709366688,-0.01049017,0.190231818,1.08E+18,33,0,0,0.436145142,0.474849117,1,0,0,0.344393314,-2.313889344,-0.05190521,-0.024856726,1.08E+18,0,-0.073640625,0.00594375,0.000901019,0.066778006,0.002488994,0.144180718,0,-0.259079729,0.088018969,-0.184138129,1.08E+18,bullying
1301,0.038431975,0.166794773,0.9804,0.04954955,5.495806452,4.160483871,-0.087881547,0.114903749,-0.210027281,1.11E+18,0,0,0,-0.61176359,-0.197696823,0,1,0,-0.041600341,-2.313889344,-0.05190521,-0.024856726,1.11E+18,0,-0.011355208,-0.00054375,0.000284859,0.153374971,0.018787634,0.02158023,0,0.294615362,-0.14229699,0.426752811,1.11E+18,noneBll
3268,0.026927785,0.087209302,0.993,0.008210181,6.060117647,4.296352941,-0.031657485,0.070184782,-0.13666403,1.07E+18,0,0,0,-1.199125407,0.46251276,0,1,0,-0.035092623,-2.313889344,-0.05190521,-0.024856726,1.07E+18,0,0,0,0.000198578,3.09E-05,0.000112234,4.65E-05,3.666666667,0.586197983,-0.203754917,-0.436195916,1.07E+18,noneBll
924,0.047619048,0.101731602,0.9902,0,5.651764706,3.610588235,2.243019255,-0.946531423,1.491106177,1.14E+18,0,0,0,0.48030171,0.279561439,1,0,0,0.094405232,-2.313889344,-0.05190521,-0.024856726,1.14E+18,1,-0.016311458,0.000766667,0.001213848,0.136746522,0.223640598,0.027514785,0.166666667,-0.142902615,-0.399851202,0.210259072,1.14E+18,noneBll
516,0.015503876,0.052325581,-0.0962,0.069306931,5.846666667,4.451666667,-0.260337203,0.017173069,-0.149585428,1.16E+18,25,0.5719,0,0.241259882,0.537100908,1,0,0,0.17834203,3.565594504,-0.391770814,-0.395996689,1.16E+18,0,-0.006203125,-0.014683333,0.020588855,0.719954233,0.007274224,0.026864971,0,-0.376315029,0.300229617,-0.187127266,1.16E+18,noneBll
2032,0.044291339,0.088582677,0.9866,0.005763689,6.211590909,4.246818182,0.604195393,0.001047161,-0.254246795,1.18E+18,0,0,0,-0.887016753,-0.159923496,0,1,0,0.010884895,-2.313889344,-0.05190521,-0.024856726,1.18E+18,0,0,0,0.000113814,0.000612159,0.017334494,0.008091329,20.66666667,0.547906075,-0.190189947,-0.460489066,1.18E+18,noneBll
5210,0.038195777,0.066794626,-0.9996,0.087408949,5.177993921,4.483343465,-0.225932009,-0.030785053,0.137144809,1.09E+18,52,-0.3818,0,0.64045856,0.487226785,1,0,0,0.319770192,2.41063212,0.055601321,0.411437966,1.09E+18,0,-0.001290625,0.000527083,0.002139051,0.111873076,0.010184752,0.200886514,0,-0.302294597,-0.294971491,0.226772124,1.09E+18,bullying
